0.09090909090909091	0.038461538461538464	0.10877862595419847	0.09090909090909091	0.038461538461538464	0.10877862595419847	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.09090909090909091	0.2692307692307692	0.12022900763358779	0.09090909090909091	0.2692307692307692	0.12022900763358779	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.09090909090909091	0.6538461538461539	0.13931297709923665	0.09090909090909091	0.6538461538461539	0.13931297709923665	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.13636363636363635	0.46153846153846156	0.1965648854961832	0.13636363636363635	0.46153846153846156	0.1965648854961832	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.13636363636363635	0.6538461538461539	0.20610687022900764	0.13636363636363635	0.6538461538461539	0.20610687022900764	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.1590909090909091	0.038461538461538464	0.21564885496183206	0.1590909090909091	0.038461538461538464	0.21564885496183206	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.1590909090909091	0.07692307692307693	0.21755725190839695	0.1590909090909091	0.07692307692307693	0.21755725190839695	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.1590909090909091	0.34615384615384615	0.23091603053435114	0.1590909090909091	0.34615384615384615	0.23091603053435114	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.1590909090909091	0.46153846153846156	0.2366412213740458	0.1590909090909091	0.46153846153846156	0.2366412213740458	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.1590909090909091	0.5	0.2385496183206107	0.1590909090909091	0.5	0.2385496183206107	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.1590909090909091	0.5384615384615384	0.24045801526717558	0.1590909090909091	0.5384615384615384	0.24045801526717558	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.1590909090909091	0.6538461538461539	0.24618320610687022	0.1590909090909091	0.6538461538461539	0.24618320610687022	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.1590909090909091	0.6923076923076923	0.2480916030534351	0.1590909090909091	0.6923076923076923	0.2480916030534351	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.1590909090909091	0.7692307692307693	0.25190839694656486	0.1590909090909091	0.7692307692307693	0.25190839694656486	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.1590909090909091	0.8461538461538461	0.25572519083969464	0.1590909090909091	0.8461538461538461	0.25572519083969464	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.18181818181818182	0.038461538461538464	0.2595419847328244	0.18181818181818182	0.038461538461538464	0.2595419847328244	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.18181818181818182	0.07692307692307693	0.26145038167938933	0.18181818181818182	0.07692307692307693	0.26145038167938933	1	0	0	0	0	0	0	0	0	1	0	0	0	0
